Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode,Return,cost,Discount
9766,CA-2020-101959,"Friday, February 28, 2020","Friday, March 6, 2020",Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,919.84,2,4.7232,Online,No,915.1168,0.70848
7861,CA-2020-152261,"Monday, March 2, 2020","Friday, March 6, 2020",Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,93.528,4,-12.352,Online,Yes,105.88,-1.8528
2994,CA-2020-147291,"Wednesday, March 11, 2020","Tuesday, March 17, 2020",Standard Class,MJ-17740,Max Jones,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,924.92,4,421.0824,Online,No,503.8376,63.16236
5387,CA-2020-152786,"Thursday, March 12, 2020","Tuesday, March 17, 2020",Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,122.41,9,18.5886,COD,Yes,103.8214,2.78829
7922,CA-2020-107713,"Friday, March 13, 2020","Tuesday, March 17, 2020",Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,211.3,3,81.921,Cards,Yes,129.379,12.28815
680,US-2020-119438,"Wednesday, March 18, 2020","Monday, March 23, 2020",Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,198.994,3,-320.2395,COD,No,519.2335,-48.035925
4689,US-2020-154851,"Monday, March 30, 2020","Friday, April 3, 2020",Standard Class,BP-11155,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",115.715,5,-4.7625,COD,No,120.4775,-0.714375
3232,US-2020-156356,"Thursday, April 16, 2020","Wednesday, April 22, 2020",Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,120.046,3,-44.2782,Online,No,164.3242,-6.64173
3233,US-2020-156356,"Thursday, April 16, 2020","Wednesday, April 22, 2020",Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",130.896,1,-4.7784,Cards,No,135.6744,-0.71676
2363,CA-2020-136497,"Thursday, April 16, 2020","Monday, April 20, 2020",Standard Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Ohio,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,111.71,5,-10.054,Online,No,121.764,-1.5081
7595,CA-2020-119655,"Monday, April 20, 2020","Friday, April 24, 2020",Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,195.86,7,70.4928,Online,Yes,125.3672,10.57392
7596,CA-2020-119655,"Monday, April 20, 2020","Friday, April 24, 2020",Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,128.56,4,18.28,COD,Yes,110.28,2.742
1103,US-2020-145863,"Tuesday, April 21, 2020","Monday, April 27, 2020",Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,119.694,3,-4.7145,COD,No,124.4085,-0.707175
1104,US-2020-145863,"Tuesday, April 21, 2020","Monday, April 27, 2020",Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,99.934,3,-4.9878,Online,No,104.9218,-0.74817
8200,CA-2020-125269,"Friday, April 24, 2020","Thursday, April 30, 2020",Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",104.43,5,-18.2525,COD,No,122.6825,-2.737875
2958,CA-2020-168900,"Monday, May 4, 2020","Saturday, May 9, 2020",Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Springfield,Ohio,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,87.313,1,-1.9275,COD,Yes,89.2405,-0.289125
6545,US-2020-154872,"Thursday, May 14, 2020","Monday, May 18, 2020",Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",132.17,5,-46.536,COD,Yes,178.706,-6.9804
9143,US-2020-166688,"Wednesday, May 20, 2020","Tuesday, May 26, 2020",Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,110.288,2,3.0044,Cards,No,107.2836,0.45066
5541,US-2020-150595,"Friday, May 22, 2020","Tuesday, May 26, 2020",Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",96.592,2,-2.6268,Online,Yes,99.2188,-0.39402
4875,CA-2020-164042,"Saturday, May 23, 2020","Wednesday, May 27, 2020",Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,Central,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,100.188,1,-1.9602,Online,No,102.1482,-0.29403
6248,CA-2020-121580,"Friday, May 29, 2020","Thursday, June 4, 2020",Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,130.41,1,19.9686,COD,No,110.4414,2.99529
6476,CA-2020-140872,"Wednesday, June 3, 2020","Wednesday, June 10, 2020",Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,93.554,3,-3.4914,COD,Yes,97.0454,-0.52371
9647,US-2020-107979,"Monday, June 8, 2020","Saturday, June 13, 2020",Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,102.588,2,-48.392,Online,No,150.98,-7.2588
4820,CA-2020-117436,"Monday, June 8, 2020","Sunday, June 14, 2020",Standard Class,LW-17125,Liz Willingham,Consumer,United States,Norwich,Connecticut,East,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,96.36,2,5.0764,COD,No,91.2836,0.76146
7506,US-2020-106579,"Monday, June 8, 2020","Saturday, June 13, 2020",Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",134.176,4,-18.8728,Online,Yes,153.0488,-2.83092
8924,CA-2020-133928,"Thursday, June 11, 2020","Wednesday, June 17, 2020",Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Hickory,North Carolina,South,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",81.572,4,-3.81,COD,No,85.382,-0.5715
891,CA-2020-132934,"Saturday, June 20, 2020","Friday, June 26, 2020",Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,147.312,3,18.6006,COD,No,128.7114,2.79009
7283,CA-2020-155936,"Monday, June 22, 2020","Monday, June 29, 2020",Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,79.036,3,-5.0094,Online,No,84.0454,-0.75141
9937,CA-2020-132955,"Wednesday, June 24, 2020","Sunday, June 28, 2020",Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Cranston,Rhode Island,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,128.93,3,48.3771,Cards,Yes,80.5529,7.256565
1161,CA-2020-147039,"Monday, June 29, 2020","Saturday, July 4, 2020",Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,111.54,2,5.77,COD,No,105.77,0.8655
1623,CA-2020-108560,"Wednesday, July 8, 2020","Wednesday, July 15, 2020",Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",135.168,2,7.8192,COD,Yes,127.3488,1.17288
977,US-2020-100209,"Thursday, July 9, 2020","Wednesday, July 15, 2020",Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Portland,Oregon,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,64.08,2,-0.792,COD,Yes,64.872,-0.1188
3918,US-2020-142573,"Saturday, July 18, 2020","Thursday, July 23, 2020",Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,116.656,4,-6.1248,Online,No,122.7808,-0.91872
9809,CA-2020-145093,"Tuesday, July 21, 2020","Sunday, July 26, 2020",Standard Class,PT-19090,Pete Takahito,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",82.112,2,-3.3792,Cards,Yes,85.4912,-0.50688
6589,CA-2020-104731,"Tuesday, July 21, 2020","Monday, July 27, 2020",Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,South,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,138.94,3,7.1712,Online,Yes,131.7688,1.07568
5025,US-2020-130953,"Wednesday, July 29, 2020","Monday, August 3, 2020",Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,114.48,2,16.4052,Online,No,98.0748,2.46078
6641,CA-2020-128328,"Wednesday, August 5, 2020","Sunday, August 9, 2020",Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,164.88,6,60.4224,COD,No,104.4576,9.06336
8259,CA-2020-152310,"Wednesday, August 12, 2020","Wednesday, August 19, 2020",Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,133.704,6,37.764,Cards,No,95.94,5.6646
7899,CA-2020-128363,"Thursday, August 13, 2020","Tuesday, August 18, 2020",Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1641.582,6,-1237.8462,Cards,No,2879.4282,-185.67693
1514,CA-2020-112809,"Tuesday, August 18, 2020","Saturday, August 22, 2020",Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,86.38,5,-33.139,COD,Yes,119.519,-4.97085
1515,CA-2020-112809,"Tuesday, August 18, 2020","Saturday, August 22, 2020",Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,101.744,4,-11.4648,Cards,Yes,113.2088,-1.71972
6898,CA-2020-122028,"Tuesday, August 18, 2020","Tuesday, August 25, 2020",Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,121.782,3,-7.9068,COD,Yes,129.6888,-1.18602
8806,US-2020-100398,"Wednesday, August 19, 2020","Sunday, August 23, 2020",Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",116.72,3,37.236,Cards,No,79.484,5.5854
4921,CA-2020-101728,"Wednesday, August 19, 2020","Sunday, August 23, 2020",Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,107.296,2,-3.9032,COD,No,111.1992,-0.58548
4333,CA-2020-107909,"Tuesday, September 1, 2020","Sunday, September 6, 2020",Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,130.92,5,8.022,COD,No,122.898,1.2033
9274,CA-2020-146983,"Wednesday, September 2, 2020","Sunday, September 6, 2020",Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1593.94,3,757.4112,Online,No,836.5288,113.61168
5412,CA-2020-166856,"Friday, September 18, 2020","Tuesday, September 22, 2020",Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,108.08,7,3.528,Cards,Yes,104.552,0.5292
4757,CA-2020-169817,"Monday, September 21, 2020","Friday, September 25, 2020",Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,104.908,2,-1.5264,COD,Yes,106.4344,-0.22896
6004,US-2020-146878,"Monday, September 21, 2020","Sunday, September 27, 2020",Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",111.294,1,-8.6058,COD,Yes,119.8998,-1.29087
796,CA-2020-151428,"Monday, September 21, 2020","Saturday, September 26, 2020",Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,123.16,7,9.8784,Online,No,113.2816,1.48176
2035,CA-2020-162481,"Friday, September 25, 2020","Tuesday, September 29, 2020",Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,109.26,2,3.8822,COD,Yes,105.3778,0.58233
753,CA-2020-126074,"Friday, October 2, 2020","Tuesday, October 6, 2020",Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,98.88,1,1.4112,Online,No,97.4688,0.21168
5787,CA-2020-141117,"Friday, October 2, 2020","Thursday, October 8, 2020",Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",138.638,7,-16.6012,Online,Yes,155.2392,-2.49018
750,CA-2020-126074,"Friday, October 2, 2020","Tuesday, October 6, 2020",Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,139.05,3,26.703,COD,Yes,112.347,4.00545
4181,CA-2020-128426,"Wednesday, October 7, 2020","Sunday, October 11, 2020",Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,129.24,5,-6.36,Online,Yes,135.6,-0.954
1554,CA-2020-158386,"Friday, October 16, 2020","Wednesday, October 21, 2020",Standard Class,BO-11425,Bobby Odegard,Consumer,United States,Richmond,Kentucky,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,165.75,5,57.385,Online,No,108.365,8.60775
5175,CA-2020-106432,"Monday, October 19, 2020","Saturday, October 24, 2020",Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",103.072,2,-3.5224,COD,No,106.5944,-0.52836
2800,CA-2020-158743,"Tuesday, October 20, 2020","Tuesday, October 27, 2020",Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,188.85,5,70.008,Online,Yes,118.842,10.5012
4558,US-2020-117331,"Wednesday, October 21, 2020","Wednesday, October 28, 2020",Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Glendale,Arizona,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',102.559,1,-6.5619,COD,Yes,109.1209,-0.984285
4148,CA-2020-106068,"Friday, October 23, 2020","Wednesday, October 28, 2020",Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",125.762,3,-15.1311,COD,No,140.8931,-2.269665
8808,US-2020-110646,"Monday, October 26, 2020","Saturday, October 31, 2020",Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",118.282,3,-27.735,COD,Yes,146.017,-4.16025
1660,CA-2020-127285,"Friday, October 30, 2020","Friday, November 6, 2020",Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",119.752,3,27.735,COD,No,92.017,4.16025
1661,CA-2020-127285,"Friday, October 30, 2020","Friday, November 6, 2020",Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,West,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,126.904,2,5.214,Cards,No,121.69,0.7821
8822,CA-2020-100622,"Tuesday, November 3, 2020","Saturday, November 7, 2020",Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,119.086,2,-2.9964,Cards,Yes,122.0824,-0.44946
4264,CA-2020-110429,"Tuesday, November 3, 2020","Sunday, November 8, 2020",Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",149.673,3,-7.782,Cards,Yes,157.455,-1.1673
8913,CA-2020-102610,"Wednesday, November 4, 2020","Sunday, November 8, 2020",Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,105.564,2,-2.97,Online,No,108.534,-0.4455
127,US-2020-107272,"Thursday, November 5, 2020","Thursday, November 12, 2020",Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",81.388,2,-1.8308,COD,Yes,83.2188,-0.27462
